Año;Código;Universidad;Rama;Grado en;Centro;Nota general;Titulados;Mayor 25;Mayor 40;Mayor 45
2015 ;125504;ALMERÍA;SYJ;ADMINISTRACION Y DIRECCIÓN DE EMPRESAS ;FACULTAD CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,108;5,000;7,380 -OPR AN;5,000;5,000
2015 ;126702;ALMERÍA;C;BIOTECNOLOGÍA ;FACULTAD DE CIENCIAS EXPERIMENTALES;9,508;7,740;5,000 -ONP NA;5,000;5,000
2015 ;127005;ALMERÍA;C;CIENCIAS AMBIENTALES ;FACULTAD DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;127501;ALMERÍA;SYJ;CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;9,480;7,820;7,580 -OPR AN;5,000;5,000
2015 ;129509;ALMERÍA;SYJ;DERECHO ;FACULTAD DE DERECHO;5,613;6,510;6,958 -OPR AN;21,083;6,450
2015 ;125601;ALMERÍA;SYJ;DERECHO + ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS ;FACULTAD CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;6,300;5,070 -OPR NA;5,000;5,000
2015 ;130005;ALMERÍA;SYJ;ECONOMÍA ;FACULTAD CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;6,560;5,000 -ONP NA;5,000;5,000
2015 ;145505;ALMERÍA;SYJ;EDUCACIÓN INFANTIL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;5,000;6,730;5,700 -OPR AN;5,000;5,000
2015 ;146509;ALMERÍA;SYJ;EDUCACIÓN PRIMARIA ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;5,307;6,630;6,480 -OPR AN;5,000;5,000
2015 ;102200;ALMERÍA;SYJ;EDUCACIÓN SOCIAL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;5,184;6,750;5,770 -OPR AN;5,000;5,000
2015 ;102502;ALMERÍA;SD;ENFERMERÍA ;FACULTAD DE CIENCIAS DE LA SALUD;9,711;8,500;6,248 -OPR AN;13,163;6,900
2015 ;134506;ALMERÍA;AYH;ESTUDIOS INGLESES ;FACULTAD DE HUMANIDADES;5,000;8,090;5,000 -ONP NA;5,000;5,000
2015 ;134001;ALMERÍA;AYH;FILOLOGÍA HISPÁNICA ;FACULTAD DE HUMANIDADES;5,000;7,280;5,000 -ONP NA;5,000;5,000
2015 ;102006;ALMERÍA;SYJ;FINANZAS Y CONTABILIDAD ;FACULTAD CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;5,000;6,882 -OPR AN;5,000;5,000
2015 ;103506;ALMERÍA;SD;FISIOTERAPIA ;FACULTAD DE CIENCIAS DE LA SALUD;10,165;8,650;7,320 -OPR AN;5,000;5,000
2015 ;104003;ALMERÍA;SYJ;GESTIÓN Y ADMINISTRACIÓN PÚBLICA ;FACULTAD DE DERECHO;5,000;6,940;5,000 -ONP NA;5,000;5,000
2015 ;137507;ALMERÍA;AYH;HISTORIA ;FACULTAD DE HUMANIDADES;5,000;8,640;5,920 -ONP NA;5,000;5,000
2015 ;138500;ALMERÍA;AYH;HUMANIDADES ;FACULTAD DE HUMANIDADES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;122007;ALMERÍA;IYA;INGENIERÍA AGRÍCOLA EXPLOTACIONES AGROPECUARIASHORTOFRUTICULTURA Y JARDINERÍAINDUSTRIAS AGRARIAS Y ALIMENTARIASMECANIZACIÓN DE CONSTRUCCIONES RURALES;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;112508;ALMERÍA;IYA;INGENIERÍA ELÉCTRICA ENERGÍAS RENOVABLES;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;113005;ALMERÍA;IYA;INGENIERÍA ELECTRÓNICA INDUSTRIAL ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;6,749 -ONP NA;5,000;5,000
2015 ;123507;ALMERÍA;IYA;INGENIERÍA INFORMÁTICA INGENIERÍA DEL SOFTWARESISTEMAS DE INFORMACIÓNTECNOLOGÍAS DE LA INFORMACIÓN;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;113501;ALMERÍA;IYA;INGENIERÍA MECÁNICA ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;7,020;5,000 -ONP NA;5,000;5,000
2015 ;114009;ALMERÍA;IYA;INGENIERÍA QUÍMICA INDUSTRIAL ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;149003;ALMERÍA;SYJ;MARKETING E INVESTIGACIÓN DE MERCADOS ;FACULTAD CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,201;5,000;5,991 -OPR AN;5,000;5,000
2015 ;139008;ALMERÍA;C;MATEMÁTICAS ;FACULTAD DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;141500;ALMERÍA;SD;PSICOLOGÍA ;FACULTAD DE PSICOLOGÍA;6,304;7,920;7,050 -ONP AN;5,000;5,000
2015 ;142504;ALMERÍA;C;QUÍMICA ;FACULTAD DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;108008;ALMERÍA;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ;FACULTAD DE DERECHO;5,000;7,170;5,360 -OPR AN;5,000;5,000
2015 ;108504;ALMERÍA;SYJ;TRABAJO SOCIAL ;CENTRO RELACIONES LABORALES (ADSCRITO);5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;108706;ALMERÍA;SYJ;TURISMO ;FACULTAD CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;5,000;6,170 -OPR AN;5,000;5,000
2015 ;225521;CÁDIZ;SYJ;ADMINISTRACION Y DIRECCIÓN DE EMPRESAS ;FAC. CC. ECONÓMICAS Y EMPRESARIALES (SEDE ALGECIRAS);5,000;5,000;5,549 -ONP AN;5,000;5,000
2015 ;225517;CÁDIZ;SYJ;ADMINISTRACION Y DIRECCIÓN DE EMPRESAS ;FAC. CIENCIAS. ECON. Y EMP. (SEDE JEREZ);5,001;5,000;5,017 -ONP AN;5,000;5,000
2015 ;225502;CÁDIZ;SYJ;ADMINISTRACION Y DIRECCIÓN DE EMPRESAS ;FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;225614;CÁDIZ;SYJ;ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS + DERECHO ;FAC. CIENCIAS. ECON. Y EMP. (SEDE JEREZ);9,469;5,000;5,640 -OPR AN;5,000;5,350
2015 ;224207;CÁDIZ;IYA;ARQUITECTURA NAVAL E INGENIERÍA MARÍTIMA ESTRUCTURAS MARINASPROPULSION Y SERVICIOS DEL BUQUE;ESCUELA DE INGENIERÍA NAVAL Y OCEÁNICA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;226700;CÁDIZ;C;BIOTECNOLOGÍA ;FACULTAD DE CIENCIAS;11,471;5,000;5,000 -ONP NA;5,000;5,000
2015 ;227100;CÁDIZ;C;CC AMBIENTALES + CC DEL MAR ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;227208;CÁDIZ;C;CC AMBIENTALES + QUÍMICA ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;5,593;5,000;5,000 -ONP NA;5,000;5,000
2015 ;228104;CÁDIZ;C;CC DEL MAR + CC AMBIENTALES ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;6,109;5,000;5,000 -ONP NA;5,000;5,000
2015 ;227003;CÁDIZ;C;CIENCIAS AMBIENTALES ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;227501;CÁDIZ;SYJ;CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;10,037;7,790;6,350 -OPR AN;5,000;5,000
2015 ;228007;CÁDIZ;C;CIENCIAS DEL MAR ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;5,689;7,100;5,000 -ONP NA;5,000;5,000
2015 ;292801;CÁDIZ;SYJ;CRIMINOLOGÍA Y SEGURIDAD ;FACULTAD DE DERECHO;8,725;6,540;7,230 -OPR AN;21,750;6,850
2015 ;229507;CÁDIZ;SYJ;DERECHO ;FACULTAD DE DERECHO;5,274;7,000;6,730 -OPR AN;5,000;5,000
2015 ;229511;CÁDIZ;SYJ;DERECHO ;FACULTAD DE DERECHO (SEDE ALGECIRAS);5,000;6,908;6,840 -OPR AN;5,000;5,000
2015 ;245518;CÁDIZ;SYJ;EDUCACIÓN INFANTIL ;CENTRO MAGISTERIO  VIRGEN DE EUROPA  (ADSCRITO) (LA LÍNEA);5,000;5,000;7,061 -ONP AN;5,000;5,000
2015 ;245503;CÁDIZ;SYJ;EDUCACIÓN INFANTIL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;7,331;6,370;7,738 -ONP AN;5,000;5,000
2015 ;246511;CÁDIZ;SYJ;EDUCACIÓN PRIMARIA ;CENTRO MAGISTERIO  VIRGEN DE EUROPA  (ADSCRITO) (LA LÍNEA);5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;246507;CÁDIZ;SYJ;EDUCACIÓN PRIMARIA ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;7,780;6,830;5,696 -ONP AN;5,000;5,000
2015 ;202549;CÁDIZ;SD;ENFERMERÍA ;CENTRO UNIVERSITARIO DE ENFERMERÍA  SALUS INFIRMORUM  (ADS);7,682;7,930;5,000 -ONP NA;5,000;5,000
2015 ;202515;CÁDIZ;SD;ENFERMERÍA ;FACULTAD DE ENFERMERÍA  (ALGECIRAS);9,430;7,380;6,900 -OPR AN;13,333;7,450
2015 ;202500;CÁDIZ;SD;ENFERMERÍA ;FACULTAD DE ENFERMERÍA Y FISIOTERAPIA;10,373;7,480;6,908 -OPR AN;7,208;5,830
2015 ;202534;CÁDIZ;SD;ENFERMERÍA ;FACULTAD DE ENFERMERÍA Y FISIOTERAPIA (JEREZ);10,114;7,760;8,400 -OPR AN;25,333;5,960
2015 ;297001;CÁDIZ;C;ENOLOGÍA ;FACULTAD DE CIENCIAS;5,000;8,970;5,000 -ONP NA;14,249;5,000
2015 ;231503;CÁDIZ;AYH;ESTUDIOS ÁRABES E ISLÁMICOS ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;231600;CÁDIZ;AYH;ESTUDIOS ÁRABES E ISLÁMICOS+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;6,667;5,000;5,000 -ONP NA;5,000;5,000
2015 ;233004;CÁDIZ;AYH;ESTUDIOS FRANCESES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;233101;CÁDIZ;AYH;ESTUDIOS FRANCESES+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;11,395;5,000;5,000 -ONP NA;5,000;5,000
2015 ;234504;CÁDIZ;AYH;ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;6,124;5,000;5,000 -ONP NA;5,000;5,000
2015 ;232000;CÁDIZ;AYH;FILOLOGÍA CLÁSICA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,479 -OPR AN;5,000;5,000
2015 ;232108;CÁDIZ;AYH;FILOLOGÍA CLÁSICA+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;234008;CÁDIZ;AYH;FILOLOGÍA HISPÁNICA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,640 -OPR AN;5,000;5,000
2015 ;234105;CÁDIZ;AYH;FILOLOGÍA HISPÁNICA+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;11,529;5,000;5,000 -ONP NA;5,000;5,000
2015 ;202004;CÁDIZ;SYJ;FINANZAS Y CONTABILIDAD ;FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;6,040;5,000 -ONP NA;5,000;5,000
2015 ;202101;CÁDIZ;SYJ;FINANZAS Y CONTABILIDAD + REL. LABORALES Y REC. HUMANOS ;FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;5,000;5,120 -OPR NA;5,000;5,000
2015 ;203504;CÁDIZ;SD;FISIOTERAPIA ;FACULTAD DE ENFERMERÍA Y FISIOTERAPIA;11,378;8,910;7,003 -OPR AN;5,000;5,000
2015 ;204016;CÁDIZ;SYJ;GESTIÓN Y ADMINISTRACIÓN PÚBLICA ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);5,000;7,450;5,000 -ONP NA;5,000;5,000
2015 ;237505;CÁDIZ;AYH;HISTORIA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;7,310 -OPR AN;9,438;6,770
2015 ;238509;CÁDIZ;AYH;HUMANIDADES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;30,292;6,380
2015 ;221702;CÁDIZ;IYA;INGENIERÍA AEROESPACIAL ;ESCUELA SUPERIOR DE INGENIERÍA;10,416;6,360;5,000 -ONP NA;5,000;5,000
2015 ;222501;CÁDIZ;IYA;INGENIERÍA CIVIL CONSTRUCCIONES CIVILESHIDROLOGÍATRANSPORTES Y SERVICIOS URBANOS;ESCUELA POLITÉCNICA SUPERIOR (ALGECIRAS);5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;212506;CÁDIZ;IYA;INGENIERÍA ELÉCTRICA ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;213003;CÁDIZ;IYA;INGENIERÍA ELECTRÓNICA INDUSTRIAL ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;211200;CÁDIZ;IYA;INGENIERÍA EN DIS. INDUS. Y DESARROLLO DEL PRODUCTO ;ESCUELA SUPERIOR DE INGENIERÍA;6,621;5,000;7,200 -ONP AN;5,000;5,000
2015 ;223013;CÁDIZ;IYA;INGENIERÍA EN TECNOLOGÍAS INDUSTRIALES ;ESCUELA POLITÉCNICA SUPERIOR (ALGECIRAS);5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;223009;CÁDIZ;IYA;INGENIERÍA EN TECNOLOGÍAS INDUSTRIALES ;ESCUELA SUPERIOR DE INGENIERÍA;6,467;5,000;5,000 -ONP NA;5,000;5,000
2015 ;223505;CÁDIZ;IYA;INGENIERÍA INFORMÁTICA COMPUTACIÓNINGENIERÍA DE COMPUTADORESINGENIERÍA DEL SOFTWARESISTEMAS DE INFORMACIÓNTECNOLOGÍAS DE LA INFORMACIÓN;ESCUELA SUPERIOR DE INGENIERÍA;6,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;213501;CÁDIZ;IYA;INGENIERÍA MECÁNICA ;ESCUELA SUPERIOR DE INGENIERÍA;7,052;6,390;5,000 -ONP NA;5,000;5,000
2015 ;224509;CÁDIZ;IYA;INGENIERÍA QUÍMICA QUIMICA INDUSTRIAL;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;294507;CÁDIZ;IYA;INGENIERÍA RADIOELECTRÓNICA ;ESCUELA DE INGENIERÍAS MARINA, NAÚTICA Y RADIOELÉCTRICA;5,000;7,570;5,000 -ONP NA;5,000;5,000
2015 ;295104;CÁDIZ;AYH;LINGÜÍS. Y LENGUAS APLIC.+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;7,575;5,000;5,000 -ONP NA;5,000;5,000
2015 ;295004;CÁDIZ;AYH;LINGÜÍSTICA Y LENGUAS APLICADAS ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;293007;CÁDIZ;IYA;MARINA ;ESCUELA DE INGENIERÍAS MARINA, NAÚTICA Y RADIOELÉCTRICA;5,000;6,530;5,000 -ONP NA;5,000;5,000
2015 ;249109;CÁDIZ;SYJ;MARKETING E INVESTIG. DE MERCADOS+TURISMO ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);6,860;5,000;5,000 -ONP NA;5,000;5,000
2015 ;249001;CÁDIZ;SYJ;MARKETING E INVESTIGACIÓN DE MERCADOS ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;239006;CÁDIZ;C;MATEMÁTICAS ;FACULTAD DE CIENCIAS;5,000;5,000;5,617 -OPR NA;5,000;5,000
2015 ;239502;CÁDIZ;SD;MEDICINA ;FACULTAD DE MEDICINA;12,482;8,889;7,242 -OPR AN;5,000;5,000
2015 ;293503;CÁDIZ;IYA;NÁUTICA Y TRANSPORTE MARÍTIMO ;ESCUELA DE INGENIERÍAS MARINA, NAÚTICA Y RADIOELÉCTRICA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;241509;CÁDIZ;SD;PSICOLOGÍA ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;8,505;7,842;6,590 -OPR AN;26,083;7,000
2015 ;242200;CÁDIZ;SYJ;PUBL. Y REL. PÚBLICAS+MARKETING E INV. MER ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);8,786;5,000;5,000 -ONP NA;5,000;5,000
2015 ;242006;CÁDIZ;SYJ;PUBLICIDAD Y RELACIONES PÚBLICAS ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);7,006;5,000;5,000 -ONP NA;5,000;5,000
2015 ;242103;CÁDIZ;SYJ;PUBLICIDAD Y RELACIONES PÚBLICAS+TURISMO ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);7,505;5,000;5,000 -ONP NA;5,000;5,000
2015 ;242502;CÁDIZ;C;QUÍMICA ;FACULTAD DE CIENCIAS;7,655;5,000;5,000 -ONP NA;5,000;5,000
2015 ;242601;CÁDIZ;C;QUÍMICA + CC AMBIENTALES ;FACULTAD DE CIENCIAS;6,960;5,000;5,000 -ONP NA;5,000;5,000
2015 ;242804;CÁDIZ;C;QUÍMICA + ENOLOGÍA ;FACULTAD DE CIENCIAS;7,083;5,000;5,000 -ONP NA;5,000;5,000
2015 ;208006;CÁDIZ;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ;FACULTAD DE CIENCIAS DEL TRABAJO;5,000;5,000;5,530 -ONP AN;5,000;5,000
2015 ;208010;CÁDIZ;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ;FACULTAD DE CIENCIAS DEL TRABAJO (ALG);5,000;5,000;5,427 -OPR NA;5,000;5,000
2015 ;208502;CÁDIZ;SYJ;TRABAJO SOCIAL ;FACULTAD DE CIENCIAS DEL TRABAJO (SEDE  JEREZ);6,957;5,000;5,000 -ONP NA;29,917;6,150
2015 ;208730;CÁDIZ;SYJ;TURISMO ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);5,000;5,000;5,010 -OPR AN;5,000;5,000
2015 ;325515;CÓRDOBA;SYJ;ADMINISTRACION Y DIRECCIÓN DE EMPRESAS ;FACULTAD DE DERECHO Y CC. ECON. Y EMPRES.;8,201;6,890;5,000 -ONP NA;5,000;5,000
2015 ;325608;CÓRDOBA;SYJ;ADMON. Y DIREC. DE EMPRESA + DERECHO ;FACULTAD DE DERECHO Y CC. ECON. Y EMPRES.;6,916;5,000;5,000 -ONP NA;5,000;5,000
2015 ;326504;CÓRDOBA;C;BIOLOGÍA ;FACULTAD DE CIENCIAS;7,115;5,000;5,000 -ONP NA;5,000;5,000
2015 ;392001;CÓRDOBA;C;BIOQUÍMICA ;FACULTAD DE CIENCIAS;11,561;5,000;5,000 -ONP NA;5,000;5,000
2015 ;392508;CÓRDOBA;C;CIENCIA Y TECNOLOGÍA DE LOS ALIMENTOS ;FACULTAD DE VETERINARIA;7,466;8,440;5,000 -ONP NA;5,000;5,000
2015 ;327001;CÓRDOBA;C;CIENCIAS AMBIENTALES ;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;329505;CÓRDOBA;SYJ;DERECHO ;FACULTAD DE DERECHO Y CC. ECON. Y EMPRES.;5,120;6,510;5,000 -ONP NA;5,000;5,000
2015 ;345516;CÓRDOBA;SYJ;EDUCACIÓN INFANTIL ;CENTRO MAGISTERIO SAGRADO CORAZÓN (ADS);5,000;7,130;5,000 -ONP NA;5,000;5,000
2015 ;345501;CÓRDOBA;SYJ;EDUCACIÓN INFANTIL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;5,902;7,140;5,000 -ONP NA;5,000;5,000
2015 ;346511;CÓRDOBA;SYJ;EDUCACIÓN PRIMARIA ;CENTRO MAGISTERIO SAGRADO CORAZÓN (ADS);5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;346505;CÓRDOBA;SYJ;EDUCACIÓN PRIMARIA EDUCACIÓN FÍSICAEDUCACIÓN MUSICALLENGUA EXTRANJERANECESIDADES EDUCATIVAS ESPECÍFICAS;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;6,528;6,517;5,050 -OPR AN;5,000;5,000
2015 ;346524;CÓRDOBA;SYJ;EDUCACIÓN PRIMARIA (ITINERARIO BILINGÜE) ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;5,750;7,220;5,000 -ONP NA;5,000;5,000
2015 ;302207;CÓRDOBA;SYJ;EDUCACIÓN SOCIAL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;7,430;7,070;5,000 -ONP NA;5,000;5,000
2015 ;302509;CÓRDOBA;SD;ENFERMERÍA ;FACULTAD DE MEDICINA Y ENFERMERÍA;10,550;7,520;6,570 -OPR AN;8,456;5,000
2015 ;334502;CÓRDOBA;AYH;ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,900;6,600;5,000 -ONP NA;5,000;5,000
2015 ;334006;CÓRDOBA;AYH;FILOLOGÍA HISPÁNICA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;336003;CÓRDOBA;C;FÍSICA ;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;303502;CÓRDOBA;SD;FISIOTERAPIA ;FACULTAD DE MEDICINA Y ENFERMERÍA;10,560;8,550;7,880 -OPR AN;5,000;5,000
2015 ;349506;CÓRDOBA;AYH;GESTIÓN CULTURAL ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;6,560;5,000 -ONP NA;5,000;5,000
2015 ;337503;CÓRDOBA;AYH;HISTORIA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;338000;CÓRDOBA;AYH;HISTORIA DEL ARTE ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;397107;CÓRDOBA;C;ING. AGROALIMENTARIA Y DEL MEDIO RURAL + ENOLOGÍA ;E.T.S. INGENIERÍA AGRONÓMICA Y DE MONTES;5,000;6,910;5,000 -ONP NA;5,000;5,000
2015 ;322704;CÓRDOBA;IYA;ING. CIVIL + RECURSOS ENERGÉTICOS Y MINEROS ;ESCUELA POLITÉCNICA SUPERIOR DE BELMEZ;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;322003;CÓRDOBA;IYA;INGENIERÍA AGROALIMENTARIA Y DEL MEDIO RURAL HORTOFRUTICULTURA, JARDINERÍA Y PAISAJISMOINGENIERÍA ALIMENTARIAINGENIERÍA RURALSISTEMAS AGRO-GANADEROS;E.T.S. INGENIERÍA AGRONÓMICA Y DE MONTES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2015 ;322500;CÓRDOBA;IYA;INGENIERÍA CIVIL CONSTRUCCIONES CIVILESHIDROLOGÍA;ESCUELA POLITÉCNICA SUPERIOR DE BELMEZ;5,000;5,000;5,000 -ONP NA;5,000;5,000
